data,function,width,errorbound,ssim
synthetic32m,boxcox0,200,0.0001,1.0
synthetic32m,boxcox0,200,0.01,1.0
synthetic32m,boxcox0,200,0.05,1.0
synthetic32m,boxcox0,200,0.1,1.0
synthetic32m,boxcox0,200,1e-08,1.0
synthetic32m,boxcox0,400,0.0001,1.0
synthetic32m,boxcox0,400,0.01,1.0
synthetic32m,boxcox0,400,0.05,1.0
synthetic32m,boxcox0,400,0.1,1.0
synthetic32m,boxcox0,400,1e-08,1.0
synthetic32m,boxcox0,600,0.0001,1.0
synthetic32m,boxcox0,600,0.01,1.0
synthetic32m,boxcox0,600,0.05,1.0
synthetic32m,boxcox0,600,0.1,1.0
synthetic32m,boxcox0,600,1e-08,1.0
synthetic32m,boxcox0,800,0.0001,1.0
synthetic32m,boxcox0,800,0.01,1.0
synthetic32m,boxcox0,800,0.05,1.0
synthetic32m,boxcox0,800,0.1,1.0
synthetic32m,boxcox0,800,1e-08,1.0
synthetic32m,devide,1000,0.0001,1.0
synthetic32m,devide,1000,0.01,0.9998
synthetic32m,devide,1000,0.05,0.9985
synthetic32m,devide,1000,0.1,0.9985
synthetic32m,devide,1000,1e-08,1.0
synthetic32m,devide,200,0.0001,1.0
synthetic32m,devide,200,0.01,0.9991
synthetic32m,devide,200,0.05,0.9991
synthetic32m,devide,200,0.1,0.9991
synthetic32m,devide,200,1e-08,1.0
synthetic32m,devide,400,0.0001,1.0
synthetic32m,devide,400,0.01,0.9996
synthetic32m,devide,400,0.05,0.9961
synthetic32m,devide,400,0.1,0.9961
synthetic32m,devide,400,1e-08,1.0
synthetic32m,devide,600,0.0001,1.0
synthetic32m,devide,600,0.01,0.9996
synthetic32m,devide,600,0.05,0.9996
synthetic32m,devide,600,0.1,0.9991
synthetic32m,devide,600,1e-08,1.0
synthetic32m,devide,800,0.0001,1.0
synthetic32m,devide,800,0.01,0.9997
synthetic32m,devide,800,0.05,0.9953
synthetic32m,devide,800,0.1,0.9953
synthetic32m,devide,800,1e-08,1.0
synthetic32m,func1,1000,0.0001,1.0
synthetic32m,func1,1000,0.01,1.0
synthetic32m,func1,1000,0.05,1.0
synthetic32m,func1,1000,0.1,1.0
synthetic32m,func1,1000,1e-08,1.0
synthetic32m,func1,200,0.0001,1.0
synthetic32m,func1,200,0.01,1.0
synthetic32m,func1,200,0.05,1.0
synthetic32m,func1,200,0.1,1.0
synthetic32m,func1,200,1e-08,1.0
synthetic32m,func1,400,0.0001,1.0
synthetic32m,func1,400,0.01,1.0
synthetic32m,func1,400,0.05,1.0
synthetic32m,func1,400,0.1,1.0
synthetic32m,func1,400,1e-08,1.0
synthetic32m,func1,600,0.0001,1.0
synthetic32m,func1,600,0.01,1.0
synthetic32m,func1,600,0.05,1.0
synthetic32m,func1,600,0.1,1.0
synthetic32m,func1,600,1e-08,1.0
synthetic32m,func1,800,0.0001,1.0
synthetic32m,func1,800,0.01,1.0
synthetic32m,func1,800,0.05,1.0
synthetic32m,func1,800,0.1,1.0
synthetic32m,func1,800,1e-08,1.0
synthetic32m,L2,1000,0.0001,1.0
synthetic32m,L2,1000,0.01,0.995
synthetic32m,L2,1000,0.05,0.9891
synthetic32m,L2,1000,0.1,0.9891
synthetic32m,L2,1000,1e-08,1.0
synthetic32m,L2,200,0.0001,1.0
synthetic32m,L2,200,0.01,0.9956
synthetic32m,L2,200,0.05,0.9911
synthetic32m,L2,200,0.1,0.9862
synthetic32m,L2,200,1e-08,1.0
synthetic32m,L2,400,0.0001,1.0
synthetic32m,L2,400,0.01,0.9951
synthetic32m,L2,400,0.05,0.9899
synthetic32m,L2,400,0.1,0.9899
synthetic32m,L2,400,1e-08,1.0
synthetic32m,L2,600,0.0001,1.0
synthetic32m,L2,600,0.01,0.9937
synthetic32m,L2,600,0.05,0.9913
synthetic32m,L2,600,0.1,0.9913
synthetic32m,L2,600,1e-08,1.0
synthetic32m,L2,800,0.0001,1.0
synthetic32m,L2,800,0.01,0.9945
synthetic32m,L2,800,0.05,0.9906
synthetic32m,L2,800,0.1,0.9906
synthetic32m,L2,800,1e-08,1.0
synthetic32m,L22,1000,0.0001,1.0
synthetic32m,L22,1000,0.01,0.999
synthetic32m,L22,1000,0.05,0.9883
synthetic32m,L22,1000,0.1,0.9883
synthetic32m,L22,1000,1e-08,1.0
synthetic32m,L22,200,0.0001,1.0
synthetic32m,L22,200,0.01,0.9977
synthetic32m,L22,200,0.05,0.9825
synthetic32m,L22,200,0.1,0.9825
synthetic32m,L22,200,1e-08,1.0
synthetic32m,L22,400,0.0001,1.0
synthetic32m,L22,400,0.01,0.9984
synthetic32m,L22,400,0.05,0.9855
synthetic32m,L22,400,0.1,0.9855
synthetic32m,L22,400,1e-08,1.0
synthetic32m,L22,600,0.0001,1.0
synthetic32m,L22,600,0.01,0.9986
synthetic32m,L22,600,0.05,0.9866
synthetic32m,L22,600,0.1,0.9866
synthetic32m,L22,600,1e-08,1.0
synthetic32m,L22,800,0.0001,1.0
synthetic32m,L22,800,0.01,0.9988
synthetic32m,L22,800,0.05,0.9875
synthetic32m,L22,800,0.1,0.9875
synthetic32m,L22,800,1e-08,1.0
synthetic32m,L2LN,1000,0.0001,1.0
synthetic32m,L2LN,1000,0.01,0.9967
synthetic32m,L2LN,1000,0.05,0.9893
synthetic32m,L2LN,1000,0.1,0.9893
synthetic32m,L2LN,1000,1e-08,1.0
synthetic32m,L2LN,200,0.0001,1.0
synthetic32m,L2LN,200,0.01,0.995
synthetic32m,L2LN,200,0.05,0.9841
synthetic32m,L2LN,200,0.1,0.9841
synthetic32m,L2LN,200,1e-08,1.0
synthetic32m,L2LN,400,0.0001,1.0
synthetic32m,L2LN,400,0.01,0.9962
synthetic32m,L2LN,400,0.05,0.9874
synthetic32m,L2LN,400,0.1,0.9874
synthetic32m,L2LN,400,1e-08,1.0
synthetic32m,L2LN,600,0.0001,1.0
synthetic32m,L2LN,600,0.01,0.9961
synthetic32m,L2LN,600,0.05,0.9879
synthetic32m,L2LN,600,0.1,0.9879
synthetic32m,L2LN,600,1e-08,1.0
synthetic32m,L2LN,800,0.0001,1.0
synthetic32m,L2LN,800,0.01,0.997
synthetic32m,L2LN,800,0.05,0.9885
synthetic32m,L2LN,800,0.1,0.9885
synthetic32m,L2LN,800,1e-08,1.0
synthetic32m,max,1000,0.0001,0.9999
synthetic32m,max,1000,0.01,0.9942
synthetic32m,max,1000,0.05,0.9942
synthetic32m,max,1000,0.1,0.9942
synthetic32m,max,1000,1e-08,1.0
synthetic32m,max,200,0.0001,1.0
synthetic32m,max,200,0.01,0.9998
synthetic32m,max,200,0.05,0.99
synthetic32m,max,200,0.1,0.99
synthetic32m,max,200,1e-08,1.0
synthetic32m,max,400,0.0001,1.0
synthetic32m,max,400,0.01,0.9918
synthetic32m,max,400,0.05,0.9918
synthetic32m,max,400,0.1,0.9918
synthetic32m,max,400,1e-08,1.0
synthetic32m,max,600,0.0001,0.9999
synthetic32m,max,600,0.01,0.9931
synthetic32m,max,600,0.05,0.9931
synthetic32m,max,600,0.1,0.9931
synthetic32m,max,600,1e-08,1.0
synthetic32m,max,800,0.0001,0.9999
synthetic32m,max,800,0.01,0.9937
synthetic32m,max,800,0.05,0.9937
synthetic32m,max,800,0.1,0.9937
synthetic32m,max,800,1e-08,1.0
synthetic32m,mean,1000,0.0001,1.0
synthetic32m,mean,1000,0.01,0.995
synthetic32m,mean,1000,0.05,0.9894
synthetic32m,mean,1000,0.1,0.9894
synthetic32m,mean,1000,1e-08,1.0
synthetic32m,mean,200,0.0001,0.9999
synthetic32m,mean,200,0.01,0.9933
synthetic32m,mean,200,0.05,0.9877
synthetic32m,mean,200,0.1,0.9837
synthetic32m,mean,200,1e-08,1.0
synthetic32m,mean,400,0.0001,0.9999
synthetic32m,mean,400,0.01,0.993
synthetic32m,mean,400,0.05,0.9878
synthetic32m,mean,400,0.1,0.9878
synthetic32m,mean,400,1e-08,1.0
synthetic32m,mean,600,0.0001,0.9999
synthetic32m,mean,600,0.01,0.9939
synthetic32m,mean,600,0.05,0.9874
synthetic32m,mean,600,0.1,0.9874
synthetic32m,mean,600,1e-08,1.0
synthetic32m,mean,800,0.0001,0.9999
synthetic32m,mean,800,0.01,0.9946
synthetic32m,mean,800,0.05,0.9902
synthetic32m,mean,800,0.1,0.9902
synthetic32m,mean,800,1e-08,1.0
synthetic32m,minus,1000,0.0001,1.0
synthetic32m,minus,1000,0.01,0.9926
synthetic32m,minus,1000,0.05,0.9831
synthetic32m,minus,1000,0.1,0.9831
synthetic32m,minus,1000,1e-08,1.0
synthetic32m,minus,200,0.0001,1.0
synthetic32m,minus,200,0.01,0.9951
synthetic32m,minus,200,0.05,0.9933
synthetic32m,minus,200,0.1,0.9643
synthetic32m,minus,200,1e-08,1.0
synthetic32m,minus,400,0.0001,1.0
synthetic32m,minus,400,0.01,0.995
synthetic32m,minus,400,0.05,0.9945
synthetic32m,minus,400,0.1,0.9684
synthetic32m,minus,400,1e-08,1.0
synthetic32m,minus,600,0.0001,1.0
synthetic32m,minus,600,0.01,0.9949
synthetic32m,minus,600,0.05,0.9949
synthetic32m,minus,600,0.1,0.9702
synthetic32m,minus,600,1e-08,1.0
synthetic32m,minus,800,0.0001,1.0
synthetic32m,minus,800,0.01,0.9952
synthetic32m,minus,800,0.05,0.971
synthetic32m,minus,800,0.1,0.971
synthetic32m,minus,800,1e-08,1.0
synthetic32m,multi,1000,0.0001,1.0
synthetic32m,multi,1000,0.01,0.9979
synthetic32m,multi,1000,0.05,0.9734
synthetic32m,multi,1000,0.1,0.9734
synthetic32m,multi,1000,1e-08,1.0
synthetic32m,multi,200,0.0001,1.0
synthetic32m,multi,200,0.01,0.9967
synthetic32m,multi,200,0.05,0.9967
synthetic32m,multi,200,0.1,0.9677
synthetic32m,multi,200,1e-08,1.0
synthetic32m,multi,400,0.0001,1.0
synthetic32m,multi,400,0.01,0.9973
synthetic32m,multi,400,0.05,0.9973
synthetic32m,multi,400,0.1,0.9693
synthetic32m,multi,400,1e-08,1.0
synthetic32m,multi,600,0.0001,1.0
synthetic32m,multi,600,0.01,0.9977
synthetic32m,multi,600,0.05,0.9977
synthetic32m,multi,600,0.1,0.97
synthetic32m,multi,600,1e-08,1.0
synthetic32m,multi,800,0.0001,1.0
synthetic32m,multi,800,0.01,0.9979
synthetic32m,multi,800,0.05,0.9706
synthetic32m,multi,800,0.1,0.9706
synthetic32m,multi,800,1e-08,1.0
synthetic32m,plus,1000,0.0001,1.0
synthetic32m,plus,1000,0.01,0.9978
synthetic32m,plus,1000,0.05,0.9834
synthetic32m,plus,1000,0.1,0.9834
synthetic32m,plus,1000,1e-08,1.0
synthetic32m,plus,200,0.0001,1.0
synthetic32m,plus,200,0.01,0.9957
synthetic32m,plus,200,0.05,0.9957
synthetic32m,plus,200,0.1,0.9789
synthetic32m,plus,200,1e-08,1.0
synthetic32m,plus,400,0.0001,1.0
synthetic32m,plus,400,0.01,0.9969
synthetic32m,plus,400,0.05,0.9802
synthetic32m,plus,400,0.1,0.9802
synthetic32m,plus,400,1e-08,1.0
synthetic32m,plus,600,0.0001,1.0
synthetic32m,plus,600,0.01,0.9973
synthetic32m,plus,600,0.05,0.9815
synthetic32m,plus,600,0.1,0.9815
synthetic32m,plus,600,1e-08,1.0
synthetic32m,plus,800,0.0001,1.0
synthetic32m,plus,800,0.01,0.9976
synthetic32m,plus,800,0.05,0.9796
synthetic32m,plus,800,0.1,0.9796
synthetic32m,plus,800,1e-08,1.0
synthetic32m,variance,1000,0.0001,0.9994
synthetic32m,variance,1000,0.01,0.9962
synthetic32m,variance,1000,0.05,0.9852
synthetic32m,variance,1000,0.1,0.9852
synthetic32m,variance,1000,1e-08,1.0
synthetic32m,variance,200,0.0001,0.9987
synthetic32m,variance,200,0.01,0.9945
synthetic32m,variance,200,0.05,0.9898
synthetic32m,variance,200,0.1,0.9743
synthetic32m,variance,200,1e-08,1.0
synthetic32m,variance,400,0.0001,0.9991
synthetic32m,variance,400,0.01,0.996
synthetic32m,variance,400,0.05,0.991
synthetic32m,variance,400,0.1,0.9805
synthetic32m,variance,400,1e-08,1.0
synthetic32m,variance,600,0.0001,0.9993
synthetic32m,variance,600,0.01,0.9953
synthetic32m,variance,600,0.05,0.9836
synthetic32m,variance,600,0.1,0.9836
synthetic32m,variance,600,1e-08,1.0
synthetic32m,variance,800,0.0001,0.9994
synthetic32m,variance,800,0.01,0.9971
synthetic32m,variance,800,0.05,0.984
synthetic32m,variance,800,0.1,0.984
synthetic32m,variance,800,1e-08,1.0
synthetic32m,weightsum,1000,0.0001,1.0
synthetic32m,weightsum,1000,0.01,0.9954
synthetic32m,weightsum,1000,0.05,0.9911
synthetic32m,weightsum,1000,0.1,0.9911
synthetic32m,weightsum,1000,1e-08,1.0
synthetic32m,weightsum,200,0.0001,1.0
synthetic32m,weightsum,200,0.01,0.996
synthetic32m,weightsum,200,0.05,0.9898
synthetic32m,weightsum,200,0.1,0.9833
synthetic32m,weightsum,200,1e-08,1.0
synthetic32m,weightsum,400,0.0001,1.0
synthetic32m,weightsum,400,0.01,0.9948
synthetic32m,weightsum,400,0.05,0.9902
synthetic32m,weightsum,400,0.1,0.9833
synthetic32m,weightsum,400,1e-08,1.0
synthetic32m,weightsum,600,0.0001,1.0
synthetic32m,weightsum,600,0.01,0.995
synthetic32m,weightsum,600,0.05,0.9838
synthetic32m,weightsum,600,0.1,0.9838
synthetic32m,weightsum,600,1e-08,1.0
synthetic32m,weightsum,800,0.0001,1.0
synthetic32m,weightsum,800,0.01,0.9963
synthetic32m,weightsum,800,0.05,0.9901
synthetic32m,weightsum,800,0.1,0.9901
synthetic32m,weightsum,800,1e-08,1.0
synthetic4m,boxcox0,1000,0.0001,1.0
synthetic4m,boxcox0,1000,0.01,1.0
synthetic4m,boxcox0,1000,0.05,1.0
synthetic4m,boxcox0,1000,0.1,1.0
synthetic4m,boxcox0,1000,1e-08,1.0
synthetic4m,boxcox0,200,0.0001,1.0
synthetic4m,boxcox0,200,0.01,1.0
synthetic4m,boxcox0,200,0.05,1.0
synthetic4m,boxcox0,200,0.1,1.0
synthetic4m,boxcox0,200,1e-08,1.0
synthetic4m,boxcox0,400,0.0001,1.0
synthetic4m,boxcox0,400,0.01,1.0
synthetic4m,boxcox0,400,0.05,1.0
synthetic4m,boxcox0,400,0.1,1.0
synthetic4m,boxcox0,400,1e-08,1.0
synthetic4m,boxcox0,600,0.0001,1.0
synthetic4m,boxcox0,600,0.01,1.0
synthetic4m,boxcox0,600,0.05,1.0
synthetic4m,boxcox0,600,0.1,1.0
synthetic4m,boxcox0,600,1e-08,1.0
synthetic4m,boxcox0,800,0.0001,1.0
synthetic4m,boxcox0,800,0.01,1.0
synthetic4m,boxcox0,800,0.05,1.0
synthetic4m,boxcox0,800,0.1,1.0
synthetic4m,boxcox0,800,1e-08,1.0
synthetic4m,devide,1000,0.0001,1.0
synthetic4m,devide,1000,0.01,0.9999
synthetic4m,devide,1000,0.05,0.9911
synthetic4m,devide,1000,0.1,0.9911
synthetic4m,devide,1000,1e-08,1.0
synthetic4m,devide,200,0.0001,1.0
synthetic4m,devide,200,0.01,0.9998
synthetic4m,devide,200,0.05,0.9998
synthetic4m,devide,200,0.1,0.9906
synthetic4m,devide,200,1e-08,1.0
synthetic4m,devide,400,0.0001,1.0
synthetic4m,devide,400,0.01,0.9998
synthetic4m,devide,400,0.05,0.9998
synthetic4m,devide,400,0.1,0.992
synthetic4m,devide,400,1e-08,1.0
synthetic4m,devide,600,0.0001,1.0
synthetic4m,devide,600,0.01,0.9998
synthetic4m,devide,600,0.05,0.986
synthetic4m,devide,600,0.1,0.986
synthetic4m,devide,600,1e-08,1.0
synthetic4m,devide,800,0.0001,1.0
synthetic4m,devide,800,0.01,0.9998
synthetic4m,devide,800,0.05,0.9871
synthetic4m,devide,800,0.1,0.9871
synthetic4m,devide,800,1e-08,1.0
synthetic4m,func1,1000,0.0001,1.0
synthetic4m,func1,1000,0.01,1.0
synthetic4m,func1,1000,0.05,1.0
synthetic4m,func1,1000,0.1,1.0
synthetic4m,func1,1000,1e-08,1.0
synthetic4m,func1,200,0.0001,1.0
synthetic4m,func1,200,0.01,1.0
synthetic4m,func1,200,0.05,1.0
synthetic4m,func1,200,0.1,1.0
synthetic4m,func1,200,1e-08,1.0
synthetic4m,func1,400,0.0001,1.0
synthetic4m,func1,400,0.01,1.0
synthetic4m,func1,400,0.05,1.0
synthetic4m,func1,400,0.1,1.0
synthetic4m,func1,400,1e-08,1.0
synthetic4m,func1,600,0.0001,1.0
synthetic4m,func1,600,0.01,1.0
synthetic4m,func1,600,0.05,1.0
synthetic4m,func1,600,0.1,1.0
synthetic4m,func1,600,1e-08,1.0
synthetic4m,func1,800,0.0001,1.0
synthetic4m,func1,800,0.01,1.0
synthetic4m,func1,800,0.05,1.0
synthetic4m,func1,800,0.1,1.0
synthetic4m,func1,800,1e-08,1.0
synthetic4m,L2,1000,0.0001,0.9999
synthetic4m,L2,1000,0.01,0.9936
synthetic4m,L2,1000,0.05,0.9876
synthetic4m,L2,1000,0.1,0.9876
synthetic4m,L2,1000,1e-08,1.0
synthetic4m,L2,200,0.0001,0.9999
synthetic4m,L2,200,0.01,0.9946
synthetic4m,L2,200,0.05,0.9867
synthetic4m,L2,200,0.1,0.9867
synthetic4m,L2,200,1e-08,1.0
synthetic4m,L2,400,0.0001,0.9999
synthetic4m,L2,400,0.01,0.9939
synthetic4m,L2,400,0.05,0.9909
synthetic4m,L2,400,0.1,0.9838
synthetic4m,L2,400,1e-08,1.0
synthetic4m,L2,600,0.0001,0.9999
synthetic4m,L2,600,0.01,0.9949
synthetic4m,L2,600,0.05,0.9918
synthetic4m,L2,600,0.1,0.9825
synthetic4m,L2,600,1e-08,1.0
synthetic4m,L2,800,0.0001,0.9999
synthetic4m,L2,800,0.01,0.9929
synthetic4m,L2,800,0.05,0.9875
synthetic4m,L2,800,0.1,0.9875
synthetic4m,L2,800,1e-08,1.0
synthetic4m,L22,1000,0.0001,1.0
synthetic4m,L22,1000,0.01,0.9973
synthetic4m,L22,1000,0.05,0.9758
synthetic4m,L22,1000,0.1,0.9758
synthetic4m,L22,1000,1e-08,1.0
synthetic4m,L22,200,0.0001,1.0
synthetic4m,L22,200,0.01,0.9983
synthetic4m,L22,200,0.05,0.9943
synthetic4m,L22,200,0.1,0.9943
synthetic4m,L22,200,1e-08,1.0
synthetic4m,L22,400,0.0001,1.0
synthetic4m,L22,400,0.01,0.9946
synthetic4m,L22,400,0.05,0.9946
synthetic4m,L22,400,0.1,0.9946
synthetic4m,L22,400,1e-08,1.0
synthetic4m,L22,600,0.0001,0.9999
synthetic4m,L22,600,0.01,0.9947
synthetic4m,L22,600,0.05,0.9947
synthetic4m,L22,600,0.1,0.9712
synthetic4m,L22,600,1e-08,1.0
synthetic4m,L22,800,0.0001,1.0
synthetic4m,L22,800,0.01,0.9948
synthetic4m,L22,800,0.05,0.9948
synthetic4m,L22,800,0.1,0.973
synthetic4m,L22,800,1e-08,1.0
synthetic4m,L2LN,1000,0.0001,0.9999
synthetic4m,L2LN,1000,0.01,0.994
synthetic4m,L2LN,1000,0.05,0.9887
synthetic4m,L2LN,1000,0.1,0.9887
synthetic4m,L2LN,1000,1e-08,1.0
synthetic4m,L2LN,200,0.0001,1.0
synthetic4m,L2LN,200,0.01,0.9949
synthetic4m,L2LN,200,0.05,0.9883
synthetic4m,L2LN,200,0.1,0.9782
synthetic4m,L2LN,200,1e-08,1.0
synthetic4m,L2LN,400,0.0001,1.0
synthetic4m,L2LN,400,0.01,0.9951
synthetic4m,L2LN,400,0.05,0.992
synthetic4m,L2LN,400,0.1,0.9826
synthetic4m,L2LN,400,1e-08,1.0
synthetic4m,L2LN,600,0.0001,0.9999
synthetic4m,L2LN,600,0.01,0.9946
synthetic4m,L2LN,600,0.05,0.9859
synthetic4m,L2LN,600,0.1,0.9859
synthetic4m,L2LN,600,1e-08,1.0
synthetic4m,L2LN,800,0.0001,1.0
synthetic4m,L2LN,800,0.01,0.996
synthetic4m,L2LN,800,0.05,0.986
synthetic4m,L2LN,800,0.1,0.986
synthetic4m,L2LN,800,1e-08,1.0
synthetic4m,max,1000,0.0001,0.9999
synthetic4m,max,1000,0.01,0.9916
synthetic4m,max,1000,0.05,0.9916
synthetic4m,max,1000,0.1,0.9916
synthetic4m,max,1000,1e-08,1.0
synthetic4m,max,200,0.0001,1.0
synthetic4m,max,200,0.01,0.9998
synthetic4m,max,200,0.05,0.9853
synthetic4m,max,200,0.1,0.9853
synthetic4m,max,200,1e-08,1.0
synthetic4m,max,400,0.0001,0.9999
synthetic4m,max,400,0.01,0.9999
synthetic4m,max,400,0.05,0.9882
synthetic4m,max,400,0.1,0.9882
synthetic4m,max,400,1e-08,1.0
synthetic4m,max,600,0.0001,0.9999
synthetic4m,max,600,0.01,0.9897
synthetic4m,max,600,0.05,0.9897
synthetic4m,max,600,0.1,0.9897
synthetic4m,max,600,1e-08,1.0
synthetic4m,max,800,0.0001,0.9999
synthetic4m,max,800,0.01,0.991
synthetic4m,max,800,0.05,0.991
synthetic4m,max,800,0.1,0.991
synthetic4m,max,800,1e-08,1.0
synthetic4m,mean,1000,0.0001,0.9999
synthetic4m,mean,1000,0.01,0.9934
synthetic4m,mean,1000,0.05,0.9867
synthetic4m,mean,1000,0.1,0.9836
synthetic4m,mean,1000,1e-08,1.0
synthetic4m,mean,200,0.0001,0.9999
synthetic4m,mean,200,0.01,0.9929
synthetic4m,mean,200,0.05,0.9835
synthetic4m,mean,200,0.1,0.9739
synthetic4m,mean,200,1e-08,1.0
synthetic4m,mean,400,0.0001,0.9999
synthetic4m,mean,400,0.01,0.9931
synthetic4m,mean,400,0.05,0.9824
synthetic4m,mean,400,0.1,0.9738
synthetic4m,mean,400,1e-08,1.0
synthetic4m,mean,600,0.0001,0.9999
synthetic4m,mean,600,0.01,0.9939
synthetic4m,mean,600,0.05,0.9838
synthetic4m,mean,600,0.1,0.9808
synthetic4m,mean,600,1e-08,1.0
synthetic4m,mean,800,0.0001,0.9999
synthetic4m,mean,800,0.01,0.9929
synthetic4m,mean,800,0.05,0.985
synthetic4m,mean,800,0.1,0.9771
synthetic4m,mean,800,1e-08,1.0
synthetic4m,minus,1000,0.0001,0.9999
synthetic4m,minus,1000,0.01,0.992
synthetic4m,minus,1000,0.05,0.9943
synthetic4m,minus,1000,0.1,0.9709
synthetic4m,minus,1000,1e-08,1.0
synthetic4m,minus,200,0.0001,0.9999
synthetic4m,minus,200,0.01,0.9958
synthetic4m,minus,200,0.05,0.9939
synthetic4m,minus,200,0.1,0.9878
synthetic4m,minus,200,1e-08,1.0
synthetic4m,minus,400,0.0001,0.9999
synthetic4m,minus,400,0.01,0.9926
synthetic4m,minus,400,0.05,0.9922
synthetic4m,minus,400,0.1,0.9547
synthetic4m,minus,400,1e-08,1.0
synthetic4m,minus,600,0.0001,0.9999
synthetic4m,minus,600,0.01,0.992
synthetic4m,minus,600,0.05,0.9937
synthetic4m,minus,600,0.1,0.9635
synthetic4m,minus,600,1e-08,1.0
synthetic4m,minus,800,0.0001,0.9999
synthetic4m,minus,800,0.01,0.9919
synthetic4m,minus,800,0.05,0.9941
synthetic4m,minus,800,0.1,0.9697
synthetic4m,minus,800,1e-08,1.0
synthetic4m,multi,1000,0.0001,1.0
synthetic4m,multi,1000,0.01,0.9957
synthetic4m,multi,1000,0.05,0.9957
synthetic4m,multi,1000,0.1,0.9957
synthetic4m,multi,1000,1e-08,1.0
synthetic4m,multi,200,0.0001,1.0
synthetic4m,multi,200,0.01,0.9972
synthetic4m,multi,200,0.05,0.9769
synthetic4m,multi,200,0.1,0.9769
synthetic4m,multi,200,1e-08,1.0
synthetic4m,multi,400,0.0001,0.9999
synthetic4m,multi,400,0.01,0.9976
synthetic4m,multi,400,0.05,0.994
synthetic4m,multi,400,0.1,0.994
synthetic4m,multi,400,1e-08,1.0
synthetic4m,multi,600,0.0001,0.9999
synthetic4m,multi,600,0.01,0.9947
synthetic4m,multi,600,0.05,0.9947
synthetic4m,multi,600,0.1,0.9947
synthetic4m,multi,600,1e-08,1.0
synthetic4m,multi,800,0.0001,1.0
synthetic4m,multi,800,0.01,0.9953
synthetic4m,multi,800,0.05,0.9953
synthetic4m,multi,800,0.1,0.9953
synthetic4m,multi,800,1e-08,1.0
synthetic4m,plus,1000,0.0001,0.9999
synthetic4m,plus,1000,0.01,0.9953
synthetic4m,plus,1000,0.05,0.9925
synthetic4m,plus,1000,0.1,0.9772
synthetic4m,plus,1000,1e-08,1.0
synthetic4m,plus,200,0.0001,0.9999
synthetic4m,plus,200,0.01,0.9943
synthetic4m,plus,200,0.05,0.9892
synthetic4m,plus,200,0.1,0.9892
synthetic4m,plus,200,1e-08,1.0
synthetic4m,plus,400,0.0001,0.9999
synthetic4m,plus,400,0.01,0.9947
synthetic4m,plus,400,0.05,0.9905
synthetic4m,plus,400,0.1,0.9905
synthetic4m,plus,400,1e-08,1.0
synthetic4m,plus,600,0.0001,0.9999
synthetic4m,plus,600,0.01,0.9971
synthetic4m,plus,600,0.05,0.993
synthetic4m,plus,600,0.1,0.9708
synthetic4m,plus,600,1e-08,1.0
synthetic4m,plus,800,0.0001,0.9999
synthetic4m,plus,800,0.01,0.9953
synthetic4m,plus,800,0.05,0.9923
synthetic4m,plus,800,0.1,0.9737
synthetic4m,plus,800,1e-08,1.0
synthetic4m,variance,1000,0.0001,0.9998
synthetic4m,variance,1000,0.01,0.9957
synthetic4m,variance,1000,0.05,0.9873
synthetic4m,variance,1000,0.1,0.9873
synthetic4m,variance,1000,1e-08,1.0
synthetic4m,variance,200,0.0001,0.9997
synthetic4m,variance,200,0.01,0.9944
synthetic4m,variance,200,0.05,0.9877
synthetic4m,variance,200,0.1,0.9633
synthetic4m,variance,200,1e-08,1.0
synthetic4m,variance,400,0.0001,0.9996
synthetic4m,variance,400,0.01,0.9957
synthetic4m,variance,400,0.05,0.9903
synthetic4m,variance,400,0.1,0.9687
synthetic4m,variance,400,1e-08,1.0
synthetic4m,variance,600,0.0001,0.9998
synthetic4m,variance,600,0.01,0.9947
synthetic4m,variance,600,0.05,0.9916
synthetic4m,variance,600,0.1,0.9749
synthetic4m,variance,600,1e-08,1.0
synthetic4m,variance,800,0.0001,0.9998
synthetic4m,variance,800,0.01,0.9953
synthetic4m,variance,800,0.05,0.9924
synthetic4m,variance,800,0.1,0.9845
synthetic4m,variance,800,1e-08,1.0
synthetic4m,weightsum,1000,0.0001,0.9999
synthetic4m,weightsum,1000,0.01,0.994
synthetic4m,weightsum,1000,0.05,0.9914
synthetic4m,weightsum,1000,0.1,0.987
synthetic4m,weightsum,1000,1e-08,1.0
synthetic4m,weightsum,200,0.0001,0.9999
synthetic4m,weightsum,200,0.01,0.9961
synthetic4m,weightsum,200,0.05,0.9776
synthetic4m,weightsum,200,0.1,0.9776
synthetic4m,weightsum,200,1e-08,1.0
synthetic4m,weightsum,400,0.0001,0.9999
synthetic4m,weightsum,400,0.01,0.9954
synthetic4m,weightsum,400,0.05,0.9894
synthetic4m,weightsum,400,0.1,0.9747
synthetic4m,weightsum,400,1e-08,1.0
synthetic4m,weightsum,600,0.0001,0.9999
synthetic4m,weightsum,600,0.01,0.9935
synthetic4m,weightsum,600,0.05,0.9905
